,media_name,title,id,time,comments_count,digg_count,bury_count,favorite_count,content
102,桃花江美人窝,原创诗歌：《献给坚守在洞朗一线的当代最可爱的人——雪山上的雪莲》,6445251783694926094,2017-07-22,4,0,0,5, '文/乔国智祖国的西南边垂上的一颗明珠那是一块未开发的处女地吸引了无数世外桃源人的眼球不远万里探寻它的密秘也让那些豺狼垂涎三尺自古，它深入内陆保存了它质朴、自然的本性直到有一天 西方的一个强盗打破了这里的宁静企图占为己有不屈的子孙揭竿而起简陋的原始武器怎能抵挡住侵略者的火炮可睿智憨厚的人民充满一腔热血坚定的信念、玩强的意志那是它们前仆后继的源泉血肉之躯吓破了强盗色厉内荏的雄心奔流的血液冲垮了不日落帝国的防线丢盔弃甲，狼狈逃窜那是它们的丑态我们胜利了，华夏胜利了而今，东南亚崛起的强盗私欲膨胀的野心蒙蔽了它的双眼无耻地窥视这块祥和安康的圣地有一天，明目张胆地把脚踏进来企图践踏蹂躏这简直是痴人做梦一把把钢枪早己上堂一把把刺刀早己锃亮一双双眼晴早己奔射出义愤填膺的寒光一颗颗雄心正喷射着滚烫的血液我们准备好了只等豺狼来侵犯那时，定会：斩断了它的钢铁铜牙扭断了它的脖劲咬碎了它的肯肉洞朗就是它的松软的沼泽地雅鲁藏布江就是它坟墓来吧！我们的枪炮声就是你们的挽歌严酷的自然环境垂炼了你的毅力孤独那是家常便饭美丽的雪莲花是你的亲蜜火伴风餐露宿中常年坚守坚守的是一种信念坚守的是一份清贫坚守的是一份责任坚守的是一份奉献坚守着一份父母的嘱托更坚守的是一个伟大的中国梦我们绝不会让侵略者的阴谋得逞除非从我的身上踏过这个曾今亡国的奴隶忘记了耻辱的历史对了，泰戈尔直言：它重来就不是一个国家，而是一个地理概念而今天竞与美日吭荡一气围堵我中华，侵我寸土 ，想称雄亚洲真是多么可悲的臆想华夏儿女同仇敌忾尤其是你们当代最可爱的人冲在一线御敌寇于国门三千我们向你们致敬当代最可爱的人你们就是冰山上的雪莲纯洁、坚韧、神圣……（图片源自网络，与本文无关。）版权作品，未经桃花江美人窝授权，严禁转载，违者将被追究法律责任。传播正能量，拒绝冷漠，欢迎投稿、订阅、评论、收藏、转发，看完点个赞再走吧！往期精彩推荐：连长向士兵发火，正要打一架，士兵一个小举动让连长几乎崩溃！《士兵突击》：伍六一因伤退伍，硬汉军人让人落泪'
103,互联网猎奇,热血经销商洞朗挂海报 823魅蓝Note6要讲真,6454457220724687373,2017-08-15,32,0,0,1, '就在上周，魅蓝官微发布公告，将在8月23日发布魅蓝新品手机——魅蓝Note6。之后，魅蓝开始向全国的媒体发放邀请函。其实不少魅蓝的粉丝一直在期盼着发布会的到来，而一些商家也希望魅蓝赶快出新品。因为往往新品才会激起消费者的购买欲望，才能刺激消费。新品海报挂到边境洞朗在中国的西藏洞朗地区，经销商拉出了魅蓝8.23发布会的横幅，并印有“中国品牌在这里，将来也会一直在这里”的话语，笔者看到这条横幅的时候，感觉浑身一热，这是多么自信自豪的一句话呀！虽然不是魅蓝官方的行为，不过还是忍不住想给商家点个赞。相比于其他厂家的平面广告，不是快乐无边，黑科技，就是续航无敌等，魅蓝国货守卫边疆，这才是满满的正能量 。魅蓝Note6海报曝光其实大家最关心的还是魅蓝Note6的硬件配置，由网友拍摄的线下海报可以看到，“6”字隐隐约约透着竖向双摄的形象，或暗示魅蓝Note6将配备双摄像头，看来魅蓝的第一款双摄手机马上就要来了。如果魅蓝NOTE6真的采用目前市面上数量较少的竖排双摄，那足以见得魅蓝品牌在创新上的追求。还有消息称魅蓝Note6将搭载支持双摄的联发科P25处理器，而摄像头的主CMOS为IMX258。其实我觉得还是等待官方发布的那一刻为准，现在说的再多也是猜测，或许魅蓝NOT6会给大家带来惊喜也说不定哦！魅蓝Note6或售1599除了猜测中的P25处理器与竖排双摄以外，据网友分析，魅蓝Note6还将配备4000mAh大容量电池，5.5英寸1080P高清显示屏，而且还支持峰值24W超级快充。在通方面该机支持移动、联通、电信全网通，配备正面指纹识别按键。种种迹象表明这是一款主打日常使用体验的机型，加上深度优化的智能操作系统，为魅蓝Note6带来多项提升。软硬件的升级，有可能导致价格会提升至1599元。总的来说，魅蓝Note6整体硬件配置一定不会太低，毕竟这是魅蓝品牌的新旗舰，而且还有可能是魅蓝系列首款的双摄手机，我们有理由相信在发布会上，魅蓝Note6还会给大家带来更多的惊喜，只有这样才能告诉中国西藏的粉丝，我和你都是好样的。如果你对魅蓝双摄新旗舰有兴趣，那么朋友就让我们共同期待吧。'
104,时代商报,魅族魅蓝Note6讲真海报挂到洞朗 品质国货亮了,6454441491614941453,2017-08-15,0,0,0,0, '8月23日，魅蓝品牌将在北京演艺中心举行魅蓝Note6新品发布会，为我们带来全新的品牌旗舰之作。以STAY TRUE为新品slogan，魅蓝Note6在微博发起了讲真话送十万活动，引起了众多网友的关注。有意思的是，今天下午，有网友放出据说在中印对峙区域经销商悬挂的魅蓝Note6海报，“中国品牌在这里将来也会一直在这里”豪言宣示国土主权。魅蓝Note6洞朗海报近期，印度军队非法逗留我国领土，并与中国军队在西藏洞朗地区紧张对峙，引起我国国民不满。外交部三令五申地警示印度军队，最终，印度人只得撤出我国边界。毕竟强盛的中国容不得邻国的挑衅，强大的经济实力、军事实力也是我们底气。不论是洞朗还是西藏地区，一直以来都是我国领土，招致印度的无端入侵，自然引人不满。从魅蓝经销商在洞朗地区悬挂的海报我们也可以看出，我们的国民也不愿意看到地区被邻国挑衅逗留的境况，因此才会作出这样一番宣言。以“青年良品”为品牌标语的魅蓝也狠狠火了一把，力求为用户带来精良的手机品质与体验，魅蓝早已成为优质国货的代名词。魅蓝Note6的海报出现在边境，颇有一分以国货宣示主权的威严。魅蓝Note6真机正面照即将于8月23日发布的魅蓝Note6据传将搭载联发科P25处理器，首次采用双摄像头方案，主CMOS为IMX258，电池容量达到4000mAh，可见这是一款综合表现出色的机型。在护卫边疆海报之中，魅蓝Note6意外走红，究竟在8月23日的新品发布会之中，新机还会为我们带来怎样的惊喜，就让我们一同保持关注。'
105,炉山假面目,今天立秋，洞朗地区是不是该进入清场模式了,6451197971857326350,2017-08-07,2,0,0,0, ''
106,萌翻了,少林武僧铁砂掌铁头功，出家人也有爱国心，洞朗阿三可敢战乎？,6454500744513978894,2017-08-15,2,3,0,1,
107,海阔天空杭州,犯我中华者，虽远必诛，洞朗地区也是我们的国境线,6451476766258102797,2017-08-07,0,5,0,0,
108,壹拍客,阿三用火车往洞朗运什么？我看，都是些炮灰，你说呢？,6451695599413625357,2017-08-08,2,2,0,4,
109,IT168网,印度从边境撤军 中印长期对峙终结束,6459268848448585998,2017-08-28,769,4,3,1229, '[来自IT168]此前中印边境的印度军人此前在中印边境的两国军人中印边境的中国军人荷枪实弹的两方国际上描绘中印关系的漫画守护领土的中国军人早前曾并肩行进的两支队伍对峙即将结束 如今看来也是唏嘘对峙即将结束 如今看来也是唏嘘行进在边境的印度军队 从今天起也将成为一段历史'
110,大国天空,典型的忘恩负义，中印对峙关键时刻这国竟背后狠捅中国一刀！危害极大,6441268001843970561,2017-07-11,12405,4952,3660,12232,
111,环球网,洞朗对峙将很快解决？印高官突放“和平信号”专家称在试探中国,6456847392604324109,2017-08-22,61,65,95,30599," '【环球时报驻印度特约记者 易简 环球时报记者 苏静 陈欣】“洞朗对峙将很快得到解决。”在中印边境对峙已持续两个多月后,印度内政部长拉杰纳特·辛格21日突然这样表示。而就在几天前,双方在拉达克地区互扔石头的冲突,还被外界猜测是否可能令紧张局势加剧。不过,尽管辛格宣称“印度想要和平”,但他仍强调印度军人绝不会被吓倒,并对驻守在拉达克地区的印度士兵大加赞赏。与此同时,多家印媒报道称,印度突然要求加快印中边境道路建设,并由国防部大力推进。辛格传递的和平信号成色有多少,显然仍需观察。对于此前拉达克地区冲突,中国外交部发言人华春莹21日说,印方此举违反双方就维护边境地区和平安宁达成的有关共识,危及中印边境西段局势。中方对此表示强烈不满,并已通过涉边渠道向印方提出严正交涉。拉杰纳特·辛格是在出席“印藏边境警察”活动时做出上述表态的。《印度时报》21日报道称,辛格说,虽然印中在洞朗陷入僵局,但这一对峙的解决将很快实现。“我希望告诉印度的邻居们,印度想要和平。”他称相信中国会做出积极举动,找到解决争端的方式。辛格特别谈到邻居的重要性,称人一生中可以换朋友,但不能换掉自己的邻居,因此与邻居保持良好关系十分重要,“莫迪总理就任时与所有邻国进行了沟通。这不仅仅是握个手的问题,而是与所有邻国保持健康关系的问题”。《印度时报》称,在谈及洞朗对峙时,尽管辛格主张和平,但仍表示印度军人绝不会被吓倒。他提到自己前不久刚访问了印度的拉达克地区,称虽然那里特别寒冷,自己却被印度军人的伟大精神所感动。“没有人敢小瞧印度,我们有这样勇敢的士兵,当我看到这些人时,我觉得世界上没有力量可以攻击印度。”辛格的这番表态释放了什么信号?中国南亚学会常务理事钱峰21日对《环球时报》记者说,“很快结束”是试探性的话。印度内政部是管印度准军事部队的,虽然内政部长在印度内阁权势很大,但现在与中国军方对峙的是印度正规军。中印边境对峙已经拖了两个多月,印度高官们都打着“和平幌子”,想博取国际社会同情。辛格说的话是继续展现印度姿态的一种表现。另外,他也可能想释放一些缓和信号。毕竟在中国外交、舆论、强大军事准备的攻势下,印度也认识到了事态的严重性,所以希望尽可能找个台阶下。不仅作出试探性举动,印度还试图找俄罗斯帮忙。据《印度时报》21日报道,最近,印度官员就洞朗局势与俄罗斯官员进行讨论,称中国修建公路是单方面改变现状,给印度造成很严重的安全隐患。印度官员说,印度不奢求莫斯科方面能公开表明其在洞朗局势上的立场,但希望能通过各种外交途径来说服中国,不要在“有争议”的领土上修建公路。在干扰中国修路的同时,印度却突然加快边境地区的道路建设。据CNN-News18等印媒21日报道,印度国防部20日发表声明称,将对边境道路管理局(BRO)进行结构性改革,赋予其更大的行政和财政权,提高各项目预算上限和总工程师权限,希望能加快印中实控线印度一侧的道路建设。报道称,严峻的现实是:印度15年前规划的沿印中实控线4643公里、73条“战略公路”中,只有963公里、27条完工,而原计划是2012年全部完工。边境道路管理局负责建设这73条“战略公路”中的61条。此外,印度早前规划的西部、东部前线的14条“战略铁路”,目前还都是泡影。关于日前在拉达克地区的冲突,中国方面21日首次予以证实。印度《第一邮报》说,中国给出与此前印媒所说的“印度阻止中国士兵越界”不一样的说法,强调是印度士兵挑事。中国外交部发言人华春莹表示,经中方核实,8月15日,中国边防部队对中印边境西段班公湖地区实控线中方一侧进行正常巡逻,受到印度边防部队阻挠。其间,印方采取激烈动作,冲撞中方人员并与中方发生肢体接触,造成中方人员受伤。“中国将拉达克冲突的责任推到印度头上,并对印度表示强烈不满”,印度《经济时报》报道称,华春莹表示,中方敦促印方恪守两国间达成的有关协议协定规定,切实遵守1959年实控线,严格约束印度边防部队的活动,切实维护两国边境地区的和平稳定。'"
